plane_id,battery_id,flight_id,event_datetime,event_type,delta_observed_soh_pct,delta_latent_soh_pct,observed_soh_pct,latent_soh_smooth_pct,residual_pct,standardized_residual,score_current,score_didt,score_dtemp,score_soc_edge,score_observation_instability,score_gap,score_switch,score_event_type,condition_multiplier,measurement_sigma_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,p95_abs_current_a,p95_abs_dcurrent_a_per_s,soc_min_pct,soc_max_pct
166,1,5899,2024-05-01 17:00:00,charge,29.0,1.0778971325588316,100.0,78.76315271539309,21.23684728460691,17.033604002910863,0.6,0.22757060683931543,0.0,0.9,0.0,1.9693714890873952,0.0,0.75,2.2668396894619445,1.2467618292040696,0,0,1.421857445436965,3.3700000000000045,24.0,0.9993933682764916,81.0,99.0
166,1,6363,2024-06-10 19:00:00,charge,21.0,-0.01515209684659169,92.0,69.83929647275134,22.160703527248657,8.268460887813157,0.615,0.13328703889914062,0.0,2.0,2.0,1.8739418767975322,1.5,0.75,4.8729973785989165,2.6801485582294045,1,1,-1.794709383987693,3.029999999999987,24.6,0.5004954905359155,0.0,100.0
166,1,5036,2023-10-23 17:00:00,charge,12.0,-0.0029691709969768,93.0,87.36870984057259,5.631290159427408,4.275228472184641,0.1325,0.13333583145233988,0.0,0.0,0.0,0.7510247117695064,1.5,0.75,2.3948917461117873,1.3171904603614832,1,1,-0.6051235588475189,1.2600000000000051,5.3,0.5007184057321783,29.0,61.0
166,1,12722,2025-12-02 17:35:00,charge,10.0,0.0486325724832497,50.0,49.20363649518213,0.7963635048178688,0.4831818884581552,0.0925,0.35976596114574055,0.0,1.0,0.0,2.021691186216037,1.5,0.75,2.996663740323107,1.6481650571777091,1,1,-0.10845593108018575,7.75,3.7,1.9901260420244347,44.0,100.0
166,1,5921,2024-05-05 02:50:00,charge,7.0,-0.06547854228035987,93.0,79.18985898150524,13.810141018494761,10.22833968980637,0.64,0.13333476141293465,0.0,1.0,0.0,1.605153901943726,0.5,0.75,2.4548800751482913,1.3501840413315602,0,1,0.2507695097185959,3.1100000000000136,25.6,0.5007135167612814,64.0,100.0
166,1,5004,2023-10-16 16:30:00,charge,6.0,0.0028103053120247523,92.0,88.03594163601272,3.9640583639872773,4.117800703566036,0.24,0.13323935100119338,0.0,0.6,0.0,1.1233412763626478,0.0,0.75,1.7502981233092716,0.9626639678200994,0,0,2.141706381813202,1.3900000000000148,9.6,0.500277654098109,91.0,96.0
166,1,5298,2023-12-08 16:44:00,other,6.0,0.017044676224799105,80.0,80.8070566425579,-0.807056642557896,-0.5447532430916062,0.605,0.5586100225447929,0.0,0.9,0.0,2.2756936152279272,0.5,0.25,2.693652093586295,1.4815086514724622,0,1,-1.3784680761396362,4.110000000000014,72.6,4.477784591383741,28.0,99.0
166,1,5363,2023-12-15 17:05:00,charge,6.0,0.062253563932401335,83.0,81.09082057767782,1.9091794223221825,0.6202520511406383,0.615,0.13331775286705028,0.0,0.6,3.0,2.318881228728512,1.5,0.75,5.596491469765374,3.0780703083709557,1,1,3.8694061436425513,3.0900000000000034,24.6,0.5006358074759709,28.0,96.0
166,1,4974,2023-10-10 17:54:00,charge,5.0,-0.0011414255843078536,88.0,87.82237982581404,0.17762017418596088,0.06001783339709017,0.31,0.1332967725775225,0.0,0.8,3.0,2.0083716790823414,1.5,0.75,5.380830212755711,2.9594566170156416,1,1,0.6418583954116949,3.760000000000005,12.4,0.5005399574817065,36.0,98.0
166,1,5368,2023-12-16 21:15:00,charge,5.0,0.0025955797813281833,87.0,81.17152780866863,5.828472191331372,1.9834390797397323,0.5575,0.1332859422369677,0.0,1.0,3.0,1.369293273577862,1.5,0.75,5.3428523589681465,2.938568797432481,1,1,0.22146636788929533,2.6500000000000057,22.3,0.500490480671041,28.0,100.0
